Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78
,Toledo            ,78.47,91.15,87.64,94.69,122.47,129.57,154.67,143,140.69,149.69,125.85,183.61,174.96,182.22,185.91,188.19,145.24,132.13,122.7,136.35,128.9,117.9,112.99,253.42,171.96,208.64,167.06,187.87,185.69,164.44,159.44,89.04,100.42,96.16,77.9,96.8,95.29,90.9,96.15,92.39,81.03,67.02,66.02,82.06,94.46,86.99,77.85,80.82,87.96,81.03,80.9,78.47,83.4,86.05,86.83,78.67,48.78,71,70.33,33.08,70.08,81.05,67.07,94.15,66.8,72.04,64.88,86.47,37.19,62.57,54.26,77.43,107.2,81.26,87.25,7.4,60.8
,Cataluña,92.2,91.22,135.81,108.74,127.48,128.8,151.7,132.89,145.03,146.05,165.24,178.66,153.71,149.83,155.15,160.27,150.4,133.82,149.71,172.05,146.2,157.4,141.35,146.53,176.51,177.76,132.66,162.97,142.15,127.29,136.6,142.86,141.47,117.41,166.69,119.47,105.1,105.81,113.69,118.56,98.72,107.01,98.76,97.52,101.09,111.98,119.12,106.9,102.33,104.41,98.66,86.94,113.06,112.83,122.77,103.79,106.86,108.36,108.59,112.91,107.65,114.13,128.91,115.1,116.15,103.76,110.14,108.8,114.18,116.96,116.1,118.84,121.14,149.87,101.29,-32.4,-12.8
,Barcelona,94.16,99,122.46,104.06,131.84,121.53,133.8,143.94,164.06,159.52,178.1,177.59,167.08,149.78,165.72,163.76,147.37,125.15,149.71,198.69,148.1,163.4,161.22,141.94,185.52,138.45,145.09,177.88,138.8,96.96,127.26,132.8,190.8,85.01,156.92,64.22,95.63,84.4,84.32,76.41,104.85,93.27,84.46,67.14,86.17,76.43,101.07,100.96,93.76,96.54,90.19,75.48,84.73,105.74,108.82,106.94,102.23,95.16,107.92,103.44,104.67,99.39,116.8,106.92,99.94,92.22,101.41,91.86,96.53,107.25,105.21,101.12,104.6,122.33,87.11,-28.8,-17.2
,Girona,73.34,66.33,139.04,97.92,100.24,114.16,n.s.,90.44,103.3,105.71,134.59,165.47,121.66,148.63,131.63,152.35,136.67,131.38,152.22,155.8,157.4,156.2,137.29,176.55,182.94,228.64,118.8,195.48,126.75,137.73,163.67,155.72,113.41,127.54,167.2,182.42,146.42,140.06,123.43,137.64,99.24,116.52,112.92,134.95,118.3,175.05,168.06,123.3,128.75,132.84,124.05,130.07,157.12,145.09,146.42,113.92,159.89,150.03,137.46,147.94,126.51,155.08,164.41,142.11,140.38,141.49,129.23,146.7,171.39,138.24,147.06,168.66,151.11,203.83,159.85,-21.6,8.7
,Lleida,110.06,116.63,143.12,128.17,153.02,157.79,155.63,214.49,203.73,190.44,197.91,191.65,183.54,170.58,178.12,152.42,160.49,152.04,139.97,150.26,123.7,125.1,113.47,116.21,166.95,174.55,137.02,152.33,90.42,152.21,140.46,163.9,129.71,198.99,133.67,88.26,110.7,109.1,174.29,123.24,118.78,95.16,123.56,88.18,117.69,97.79,97.36,78.99,100.39,97.23,88.04,62.7,95.48,94.43,124.33,84.54,68.06,79.07,55.35,75.48,86.12,76.14,101.83,83.25,87.59,102.86,113.89,106.55,69.9,133.99,126.59,123.17,117.32,157.73,101.3,-35.8,-20
,Tarragona,111.23,101.78,149.63,123.24,151.13,148.13,169.08,145.85,129.61,141.41,159.36,n.s.,155.78,136.64,151.69,172.77,184.19,131.43,158.27,180.57,164.2,152.9,125.83,115.77,141.45,162.53,127.58,108.48,188.14,163.26,82.07,109.5,96.3,136.07,196.35,132.76,75.96,95.04,143.84,140.47,91.2,112.33,83.24,101,86.72,97.99,81.46,99.83,90.34,83.81,77.65,68.46,91.17,71.14,97.88,90.73,81.56,83.9,98.73,85.59,94.54,104.16,100.53,113.27,112.12,73.54,70.69,78.93,86.16,94.53,103.12,90.98,81.23,111.43,76.84,-31,-25.5
,Comunidad Valenciana,135.54,142.36,160.7,171.41,178.5,186.63,188.11,224.23,208.79,182.65,196.48,277.34,232.58,216.12,196.5,187.06,177.02,166.3,156.48,152.4,167.65,157,178.69,197.22,228.9,147.64,160.35,214.47,199.08,169.35,155.93,92.64,156.62,162.46,134.08,90.9,133.54,112.66,142.08,96.49,109.99,116.2,127.72,120.25,94.92,102.84,113.85,101.61,50.54,87.98,94.62,75.58,106.29,61.18,89.16,90.71,82.88,105.68,106.6,107.22,109.69,103.76,102.03,134.34,85.37,101.67,119.09,104.58,99.25,110.27,101.59,120.63,105.5,140.44,124.25,-11.5,22.3
,Alicante/Alacant,97.14,148.73,159.36,232.58,235.16,198.09,267.83,290.44,257.24,193.22,288.8,309.01,278.48,236.74,210.81,200.27,183.81,156.1,183.83,146.48,142.94,176.4,125.52,151.77,36.81,79.17,146.15,272.21,106.37,93.26,78.1,57.97,n.s.,125.73,134.49,77.08,n.s.,n.s.,n.s.,n.s.,87.89,n.s.,74.99,n.s.,63.93,97.25,69.58,62.95,40.6,86.54,92.48,36.03,55.11,55.99,85.46,80.64,85.51,94.16,99.14,96.25,91.41,136.57,103.75,111.08,98.74,129.52,138.59,91.26,131.12,84.49,88.91,190.42,158.94,153.71,147.58,-4,66
,Castellón/Castelló,82.72,156.7,156.28,168.48,177.18,98.52,188.14,235.89,151.73,175.94,190.82,239.13,160.5,234.42,162.75,169.72,140.29,136.68,112.58,110.46,134.4,129.3,152.5,308.72,218.16,138.63,156.72,255.57,229.39,160.89,135.12,94.62,139.82,n.s.,n.s.,n.s.,.,n.s.,n.s.,n.s.,n.s.,123.77,159.38,81.43,n.s.,n.s.,n.s.,79.73,n.s.,74.89,100.36,n.s.,84.81,61.99,117.84,86.77,63.34,93.99,n.s.,84.39,n.s.,n.s.,77.81,132.93,n.s.,75.83,n.s.,67.97,69.01,74.37,55.93,53.92,61.08,55.82,74.89,34.2,33.9
,Valencia/València,150.67,137.31,161.55,170.56,170.92,195.61,182.07,213.72,200.77,182.7,178.93,282.06,225.3,205.57,198.98,185.91,182.22,175.62,152.31,171.33,184.1,149.1,195.72,199.15,245.68,175.42,163.33,177.97,210.41,187.52,179.03,138.08,173.38,182.33,123.87,103.6,146.87,129.29,140.38,92.77,119.24,125.42,139.51,121.05,109.94,109.76,127.58,125.35,59.81,90.38,92.85,112.68,120.24,68.82,81.37,110.63,85.32,112.06,112.47,116.84,121.76,77.5,109.62,146.96,78.21,110.25,117.35,118.23,95.77,127.26,142.52,114.73,136.14,155.92,122.99,-21.1,-13.7
,Extremadura,47.98,53.41,74.2,53.39,59.85,79.65,69.02,66.68,78.21,68.21,78.58,100.25,81.31,84.98,74.01,79.62,72.14,77.49,71.5,66.69,63.55,67.3,73.04,87.53,81.02,69.65,75.97,85.68,48.66,73.03,77.18,70,63.09,54.96,60.37,77.83,66.96,67.48,78.92,70.92,71.51,72.93,57.17,62.61,70.51,67.2,61.99,78.94,67.6,78.57,50.83,66.97,74,75.4,48,65,74.65,58.78,73.15,58.43,50.08,73.8,80.09,72.47,68.65,72.54,72.78,59.33,52.45,61.64,77.95,85.55,72.77,63.83,64.62,1.2,-17.1
,Badajoz           ,43.14,43.4,44.63,44.56,63.35,50.46,53.26,43.89,50.12,55.88,62.05,76.22,78.34,66.49,71.45,71.44,72.06,86.64,69.1,67.12,65,69.1,72.29,82.63,62.94,61.34,67.49,72.41,50.16,56.13,82.02,84.45,65.27,48.85,55.93,77.68,58.14,56.75,58.76,74.19,55.24,70.21,61.94,73.46,61.81,80.87,62.26,78.65,65.06,78.46,56,68.83,74.31,78.65,43.93,61.2,80.02,54.88,74.32,54.29,47.14,76,75.32,64.22,80.97,71.48,65.6,62.89,50.75,59.52,76.08,72.55,62.79,57.38,49.37,-14,-35.1
,Cáceres           ,60.68,71.56,107.98,99.76,90.77,103.48,91.8,129.49,138.31,77.29,101.18,117.83,87.37,102.04,81.67,101.01,72.66,67.6,78.53,66.24,60.3,61.9,73.71,110.77,111.51,88.97,95.56,105.93,48.2,105.05,69.3,51.87,51.58,82.51,69.11,86.93,83.9,87.14,99.88,61.32,101.36,77.98,51.67,46.27,95.24,42.2,62.1,85.92,74.97,76.61,35.38,55.14,68.82,64.82,62.81,77.88,61.71,81.29,70.84,72.71,70.26,68.54,92.02,81.18,42,84.33,87.92,54.2,59.02,64.84,80.55,107.33,97.44,77.99,101.57,30.2,26.1
,Galicia,41.79,85.89,70.13,86.48,60.75,63.68,85.03,78.5,66.18,75.85,77.79,95.7,90.76,101.58,82.33,84.7,91.54,67.37,95.33,80.34,92.24,74.9,83.23,88.94,83.7,75.05,70.66,62.87,62.48,45.42,39.78,46.95,46.32,48.11,30.8,73.09,n.s.,30.67,15.37,35.43,39.2,32.62,51.12,64.06,34.01,37.53,34.29,38.06,39.33,40.83,50.41,43.09,51.31,46.73,44.37,47.4,32.81,34.12,71.62,52.48,38.65,53.18,74.81,53.55,35.16,48.57,36.05,31.79,27.47,39.83,41.55,46.68,22.74,62.62,40.52,-35.3,-2.5
,Coruña (A),37.41,68.02,41.32,45.12,58.69,51.68,49.38,55.98,51.15,61,n.s.,n.s.,67.92,n.s.,79.52,62.3,91.14,n.s.,77.06,82.41,93.58,n.s.,63.81,106.62,76.82,n.s.,71.16,30.43,n.s.,n.s,14.01,69.24,n.s.,n.s.,n.s.,113.23,n.s.,12.41,n.s.,51.03,n.s.,31.56,n.s.,n.s.,n.s.,n.s.,32.18,15.31,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,.,n.s.,n.s.,n.s.,n.s.,19.57,.,47.87,n.s.,n.s.,n.s.,n.s.,n.s.,27.88,n.s,8.78,83.79,24.83,n.s.,99.52,n.s.,.,.
,Lugo,75.07,113.33,125.32,130.31,109.79,68.5,123.24,68.12,98.14,102.49,74.74,67.62,n.s.,96.6,78.67,85.66,79.05,96.6,100.88,77.5,79.43,82.3,95.12,41.91,113.09,72.2,38.48,75.92,35.3,60.44,n.s.,34.38,n.s.,72.75,28.4,40.47,n.s.,34.62,17.42,29.78,50.84,27.55,46.68,51.06,36.69,41.2,18,34.5,n.s.,45.73,n.s.,56.89,62.63,34.43,22.51,17.78,26.92,37.88,42.94,54.19,60.66,70.12,n.s.,34.57,n.s.,n.s.,26.67,32.58,44.77,68.35,48.43,47.13,14.62,16.12,32.53,101.8,-32.8
,Ourense,28.67,42.47,46.4,70.26,51.12,52.36,79.98,75.35,n.s.,n.s.,56.64,100.49,n.s.,105.16,84.66,89.36,98.8,52.52,95.83,85.04,n.s.,70.1,33.36,103.54,99.96,51.7,48.01,n.s.,46.48,50.13,n.s.,n.s.,n.s.,22.84,n.s.,n.s.,.,n.s.,16.8,38.83,n.s.,n.s.,86.75,57.78,n.s.,n.s.,51.07,n.s.,27.8,n.s.,.,n.s.,n.s.,61.58,n.s.,n.s.,53.96,n.s.,n.s.,67.57,n.s.,20.79,n.s.,14.62,n.s.,34.83,16.6,n.s.,5.97,n.s.,n.s.,68.83,56.1,22.43,30.65,36.6,.
,Pontevedra,56.7,.,116.4,n.s.,80.5,100.6,n.s.,157,72.58,.,n.s.,105.87,n.s.,92.36,77,107.86,137.8,n.s.,108.96,n.s.,127.07,n.s.,95.97,331.04,n.s.,.,110.95,n.s.,n.s.,n.s,.,n.s.,.,.,.,n.s.,n.s.,n.s.,.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,46.71,n.s.,n.s.,n.s.,32.92,.,38.05,n.s.,n.s.,n.s.,78.45,.,.,n.s.,.,n.s.,.,n.s.,n.s.,13.22,n.s.,.,n.s.,n.s,n.s.,14.42,n.s.,.,.,n.s.,.,.
,Madrid (Comunidad de),100.67,125.37,109.19,147.8,130.35,207.91,160.73,190.3,192.7,186.06,192.03,177.3,171.81,186.96,186.53,184.36,197.83,162.28,144.84,121.92,181.7,136.3,219.34,214.19,191.82,172.3,136.12,240.77,211.66,106.69,96.41,150.32,132.62,115.86,166.13,221.33,143.9,134.63,103.74,74.01,81.13,23.94,54.61,98.94,81.18,94.62,109.21,109.73,93.53,106.42,61.48,71.68,120.55,114.56,124.91,97.28,81.4,96.19,86.96,115.96,97.5,117.96,102.42,128.95,98.97,106.22,130.06,98.74,231.06,170.82,124.33,157.01,137.26,133.8,139.31,4.1,12
,Murcia (Región de),90.72,19.35,92.33,40.43,59.04,54.7,51.48,63.85,n.s.,75.49,86.24,n.s.,n.s.,n.s.,88.81,n.s.,92.88,n.s.,n.s.,n.s.,104.2,72.5,.,96.23,n.s.,72.49,.,87.28,n.s.,.,n.s.,n.s.,.,.,n.s.,n.s.,.,n.s.,n.s.,n.s.,n.s.,.,n.s.,n.s.,n.s.,n.s.,n.s.,62.84,n.s.,n.s.,80.52,n.s.,.,n.s.,.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,.,n.s.,.,69.75,n.s.,n.s.,n.s.,n.s,39.11,n.s.,.,100.45,11.03,n.s.,.,.
,Navarra (Comunidad Foral de),159.98,n.s.,103.67,137.69,138.82,169.75,135.71,105.8,109.63,146.32,144.82,173.7,154.1,184.01,180.8,n.s.,155.16,153.98,139.85,153.2,139.83,150.4,147.12,165.27,163.19,152.79,209.63,192.74,192.08,123.51,194.54,197.05,177.23,186.95,192.02,164.42,131.07,126.25,160.41,147.9,101.99,163.58,145.42,128.24,100.2,102.47,140.94,121.78,131.95,139.49,120.72,76.85,97.83,123.02,119.01,99.37,101.23,127.48,67.55,100.07,127.36,123.07,100.1,96.99,39,70.56,115.39,115.02,102.63,161.71,112.75,116.88,151.64,153.43,175.41,14.3,55.6
,País Vasco,154.37,166.67,159.03,161.31,186.05,157.86,161.07,192.99,175.78,157.74,178.23,175.82,268.21,208.28,222.62,223.77,161.33,166.57,128.18,153.78,169.6,142.5,201.28,117.09,193.24,327.69,182.57,150.36,231.37,309.67,197.95,252.62,214.16,84.27,65.21,41.43,198.71,244.28,98.49,126.48,n.s.,n.s.,108.98,159.42,126.07,88.89,132.51,182.04,113.45,130.62,121.48,95.74,n.s.,97.89,159.57,128.83,66.47,101.17,134.1,164.03,126.07,70.31,84.17,93.83,157.09,149.17,66.98,87.61,98.91,97.48,204.11,83.44,198.9,106.83,120.26,12.6,-41.1
,Álava,122.62,136.76,105.32,147.19,134.45,110.97,106.53,160.99,120.04,94.3,120.03,106.99,108.21,134.1,n.s.,n.s.,91.34,94.53,n.s.,69.33,n.s.,116.9,279.81,82.29,141.85,n.s.,225.87,42.95,n.s.,n.s,n.s.,n.s.,n.s.,110.46,n.s.,n.s.,n.s.,n.s.,n.s.,152.79,.,n.s.,n.s.,n.s.,n.s.,.,76.18,n.s.,.,n.s.,.,n.s.,.,47.46,n.s.,n.s.,n.s.,90.23,n.s.,n.s.,77.98,76.23,n.s.,54.33,122.55,41.17,70.84,57.78,111.76,109.25,73.81,96.89,115.54,70.11,58.11,-17.1,-21.3
,Guipúzcoa,142.05,n.s.,164.36,141.43,162.22,n.s.,n.s.,138.96,n.s.,148.02,130.12,143.33,103.2,177.34,n.s.,139.99,167.18,192.45,n.s.,178.3,176.7,203.8,134.79,.,n.s.,n.s.,214.17,n.s.,n.s.,n.s,n.s.,.,n.s.,n.s.,.,n.s.,.,n.s.,n.s.,n.s.,.,.,n.s.,132.18,n.s.,.,n.s.,n.s.,n.s.,.,.,n.s.,n.s.,n.s.,n.s.,.,.,n.s.,.,190.58,n.s.,.,n.s.,.,.,n.s.,.,.,n.s,.,n.s.,.,n.s.,165.64,n.s.,.,.
,Vizcaya,179.13,174.41,190.22,173.05,197.74,174.62,178.6,208.75,n.s.,206.65,194.29,201.92,386.25,242.94,265.18,264.74,169.75,187.36,193.7,159.27,166.38,133.8,210.17,138.06,241.89,272.66,155.95,189.01,234.79,n.s,206.43,320.16,206.74,n.s.,n.s.,n.s.,219.17,205.69,109.97,n.s.,n.s.,.,107.84,192.65,n.s.,88.89,n.s.,n.s.,91.58,137.7,121.48,107.47,n.s.,127,n.s.,154.01,63.67,108.64,152.26,168.58,111.96,n.s.,91.58,122.39,n.s.,n.s.,n.s.,159.74,90.74,87.82,356.38,n.s.,229.44,196.38,133.83,-31.9,-62.4
,Rioja (La),307.51,273.38,247.16,308.89,233.92,226.85,354.47,311.85,314.53,327.32,367.59,n.s.,226.79,240.42,256.26,241.44,226.69,188.43,199.11,181.28,173.2,198,179.08,231.81,95.13,137.02,173.78,221.66,n.s.,119.12,145.09,n.s.,143.43,147.88,n.s.,122.03,n.s.,166.36,n.s.,132.3,67.4,99.92,106.83,174.03,148.3,142.91,n.s.,93.63,n.s.,83.94,119.64,155.89,106.78,117.55,132.84,185.82,125.45,125.73,64.07,111.22,69.39,n.s.,12.54,102.12,58.65,26.86,134.06,132.3,96.02,102.35,122.83,131.37,134.31,170.89,104.25,-39,-15.1
,Ceuta y Melilla,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,,.,.,.,,.,.,.,.,,,.,.,.,.,.,.,.,.,.,.
,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
